model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_distinct_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,speaking_mode,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,8151887465685377000.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,599260260783050750.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,2,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,5108037849753243600.0,20,true,0.0,0.1776529173199309,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,3165118706031121400.0,20,true,0.0,0.15434433968483435,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,5576601392690618400.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,7500710846097874900.0,20,true,0.0,0.15434433968483435,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,3413911939801646100.0,20,true,0.0,0.15434433968483435,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,3794282318118145000.0,20,true,0.0,0.15434433968483435,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,7179043909987328000.0,20,true,0.0,0.21841884335159892,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,6603758411652679700.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,4432464224430073900.0,20,true,0.0,0.15434433968483435,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,4210327001835109400.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,4898716312282833900.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,4725690850412381200.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,heterogeneous,3,3,3,0.5,0.6,0.0,0.1,false,0.0,0.1,0.0,0.2,5956375827241809900.0,20,true,0.0,0.15434433968483438,0.00000020440388301,0.00000015298296732,1,4,-0.6,3.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,8151887465685377000.0,15,true,0.0,0.0360696856446507,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,5108037849753243600.0,15,true,0.0,0.03580712821355887,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,3165118706031121400.0,15,true,0.0,0.03580712821355887,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,599260260783050750.0,15,true,0.0,0.04536256589664049,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,5576601392690618400.0,15,true,0.0,0.03849971218052679,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,3794282318118145000.0,15,true,0.0,0.03580712821355887,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,3413911939801646100.0,15,true,0.0,0.04300458623341312,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,7500710846097874900.0,15,true,0.0,0.0436051450481804,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,6603758411652679700.0,15,true,0.0,0.0363501434225058,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,4210327001835109400.0,15,true,0.0,0.03593818119157667,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,7179043909987328000.0,15,true,0.0,0.03580712821355887,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,4432464224430073900.0,15,true,0.0,0.03821192950588871,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,5956375827241809900.0,15,true,0.0,0.0358071282135589,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,4725690850412381200.0,15,true,0.0,0.04953748179839217,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.5,0.2,0.0,0.3,false,0.0,0.1,0.0,0.0,4898716312282833900.0,15,true,0.0,0.04528331218716634,0.00000012880418146,0.00000007299791373,1,1,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,8151887465685377000.0,25,true,0.0,0.1786158104967312,0.00000610091352469,0.00000285157648399,2,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,3165118706031121400.0,25,true,0.0,0.1786158104967312,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,5108037849753243600.0,25,true,0.0,0.17861581049673123,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,599260260783050750.0,25,true,0.0,0.17861581049673125,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,3794282318118145000.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,5576601392690618400.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,7500710846097874900.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,3413911939801646100.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,6603758411652679700.0,25,true,0.0,0.1786158104967312,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,7179043909987328000.0,25,true,0.0,0.17861581049673123,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,4210327001835109400.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,4432464224430073900.0,30,true,0.0,0.179855845266063,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,4898716312282833900.0,25,true,0.0,0.17861581049673123,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,5956375827241809900.0,25,true,0.0,0.17861581049673125,0.00000610091352469,0.00000285157648399,1,4,-0.2,2.0
consensus,heterogeneous,43,2,2,0.3,0.2,0.0,0.1,false,0.0,0.2,0.2,0.2,4725690850412381200.0,30,true,0.0,0.17985584526606296,0.00000120111371611,0.00000056140242172,1,4,-0.2,2.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,8151887465685377000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,5108037849753243600.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,3165118706031121400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,599260260783050750.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,7500710846097874900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,5576601392690618400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,3794282318118145000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,3413911939801646100.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,4210327001835109400.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,4432464224430073900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,7179043909987328000.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,6603758411652679700.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,4898716312282833900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,5956375827241809900.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,unknown,55,0,0,0.1,0.2,0.5,0.1,false,0.05,0.0,0.2,0.0,4725690850412381200.0,100,true,0.0,0.0,0.0,0.0,0,0,0.3,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,8151887465685377000.0,45,true,0.0,0.07976702815401727,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,599260260783050750.0,45,true,0.0,0.08033460252552214,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,3165118706031121400.0,45,true,0.0,0.07976702815401722,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,5108037849753243600.0,50,true,0.0,0.08383928304579989,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,3413911939801646100.0,45,true,0.0,0.08648651844630888,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,3794282318118145000.0,45,true,0.0,0.0797670281540172,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,5576601392690618400.0,50,true,0.0,0.08149019103349088,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,7500710846097874900.0,55,true,0.0,0.0828235416218352,0.0000348480171778,0.00002463427486344,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,4432464224430073900.0,45,true,0.0,0.08114807810997642,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,4210327001835109400.0,45,true,0.0,0.08123545075832868,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,6603758411652679700.0,50,true,0.0,0.08149019103349094,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,7179043909987328000.0,50,true,0.0,0.08369831302245904,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,4898716312282833900.0,45,true,0.0,0.08119574511620985,0.00009720888603846,0.00006871755157895,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,5956375827241809900.0,50,true,0.0,0.08149019103349092,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,heterogeneous,13,3,3,0.1,0.8,0.2,0.2,false,0.2,0.0,0.1,0.1,4725690850412381200.0,50,true,0.0,0.0827964185378856,0.00005820255089344,0.00004114373650433,1,4,-0.6000000000000001,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,5108037849753243600.0,30,true,0.0,0.04356141641261616,0.00000349730650383,0.00000190963542461,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,3165118706031121400.0,20,true,0.0,0.04129358553832731,0.00002876626697456,0.00001570725425078,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,599260260783050750.0,30,true,0.0,0.04448590321262744,0.00000349730650383,0.00000190963542461,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,8151887465685377000.0,30,true,0.0,0.0456060624073746,0.00000349730650383,0.00000190963542461,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,3413911939801646100.0,25,true,0.0,0.04234362741383937,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,5576601392690618400.0,25,true,0.0,0.04193813060496714,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,7500710846097874900.0,25,true,0.0,0.04374600378431933,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,3794282318118145000.0,25,true,0.0,0.04242407627130177,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,7179043909987328000.0,20,true,0.0,0.04118660136658266,0.00002876626697456,0.00001570725425078,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,4432464224430073900.0,25,true,0.0,0.0417372755270639,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,4210327001835109400.0,25,true,0.0,0.04193110282309827,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,6603758411652679700.0,30,true,0.0,0.04287586190516299,0.00000349730650383,0.00000190963542461,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,4725690850412381200.0,20,true,0.0,0.04164994648173729,0.00002876626697456,0.00001570725425078,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,5956375827241809900.0,25,true,0.0,0.04368178709735404,0.00001003017709619,0.00000547678091042,1,3,0.30000000000000004,0.0
consensus,homogeneous,33,0,5,0.2,0.5,0.8,0.2,false,0.05,0.0,0.1,0.0,4898716312282833900.0,30,true,0.0,0.04448688275545454,0.00000349730650383,0.00000190963542461,1,3,0.30000000000000004,0.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,599260260783050750.0,20,true,0.0,0.03682507370834219,0.00014871711630149,0.00008428328259881,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,5108037849753243600.0,30,true,0.0,0.03958829230431152,0.00005331299261528,0.00003021437030606,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,8151887465685377000.0,35,true,0.0,0.03741436079856683,0.00003192045802011,0.00001809045959806,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,3165118706031121400.0,35,true,0.0,0.03489617041453676,0.00003192045802011,0.00001809045959806,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,3413911939801646100.0,20,true,0.0,0.0395597882005094,0.00014871711630149,0.00008428328259881,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,5576601392690618400.0,20,true,0.0,0.03644694745233611,0.00014871711630149,0.00008428328259881,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,7500710846097874900.0,25,true,0.0,0.03917530905730557,0.00008904243102671,0.00005046351465218,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,3794282318118145000.0,25,true,0.0,0.03449693769360401,0.00008904243102671,0.00005046351465218,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,4432464224430073900.0,25,true,0.0,0.03691773542332075,0.00008904243102671,0.00005046351465218,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,4210327001835109400.0,25,true,0.0,0.0365249643571519,0.00008904243102671,0.00005046351465218,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,6603758411652679700.0,35,true,0.0,0.03473828693006199,0.00003192045802011,0.00001809045959806,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,7179043909987328000.0,35,true,0.0,0.03663248356197665,0.00003192045802011,0.00001809045959806,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,4898716312282833900.0,20,true,0.0,0.04314757825308885,0.00014871711630149,0.00008428328259881,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,4725690850412381200.0,25,true,0.0,0.04079527970449796,0.00008904243102671,0.00005046351465218,1,1,-0.2,2.0
consensus,homogeneous,42,0,4,0.1,0.2,0.0,0.3,false,0.1,0.3,0.1,0.05,5956375827241809900.0,30,true,0.0,0.03569625405193054,0.00005331299261528,0.00003021437030606,1,1,-0.2,2.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,8151887465685377000.0,20,true,0.0,0.07316692053879041,0.00000869954380859,0.00000537333597996,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,3165118706031121400.0,25,true,0.0,0.07710874924939633,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,599260260783050750.0,25,true,0.0,0.06687061211331863,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,5108037849753243600.0,25,true,0.0,0.08183914303988404,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,3794282318118145000.0,25,true,0.0,0.06944062111232663,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,3413911939801646100.0,25,true,0.0,0.07024823069834935,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,7500710846097874900.0,25,true,0.0,0.07968933826048238,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,5576601392690618400.0,25,true,0.0,0.06710536570608842,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,6603758411652679700.0,25,true,0.0,0.07043057140248107,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,4432464224430073900.0,25,true,0.0,0.06816659915293986,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,4210327001835109400.0,25,true,0.0,0.06314964627624227,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,7179043909987328000.0,25,true,0.0,0.08396913563015278,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,4898716312282833900.0,25,true,0.0,0.07528546083926378,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,5956375827241809900.0,25,true,0.0,0.07472223800263812,0.00000171271750535,0.00000105787232038,1,3,-0.09999999999999998,0.0
consensus,homogeneous,38,0,6,0.3,0.6,0.5,0.3,false,0.05,0.0,0.0,0.0,4725690850412381200.0,25,true,0.0,0.05779319836985188,0.00000171271750535,0.00000105787232038,2,3,-0.09999999999999998,0.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,5108037849753243600.0,55,true,0.0,0.15826577559620794,0.00010490035539028,0.00006622778475552,2,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,599260260783050750.0,60,true,0.0,0.16029713110764884,0.00006280771771139,0.00003965302113706,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,8151887465685377000.0,60,true,0.0,0.1602971311076489,0.00006280771771139,0.00003965302113706,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,3165118706031121400.0,60,true,0.0,0.16029713110764887,0.00006280771771139,0.00003965302113706,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,7500710846097874900.0,60,true,0.0,0.16029713110764876,0.0000628077177114,0.00003965302113706,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,3794282318118145000.0,60,true,0.0,0.1602971311076489,0.00006280771771139,0.00003965302113706,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,3413911939801646100.0,65,true,0.0,0.16186895527968745,0.00003760530066307,0.00002374172850716,1,5,-0.6,3.0
consensus,heterogeneous,12,3,3,0.1,0.6,0.0,0.1,false,0.05,0.1,0.1,0.1,5576601392690618400.0,65,true,0.0,0.1618689552796874,0.00003760530066307,0.00002374172850716,1,5,-0.6,3.0
