model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_heterogeneous_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,homophily_strength
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,4.28636038694465E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,8.80361844505413E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,4.39889510625904E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,6.90547037085634E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,1.84114252416859E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,5.70257702789059E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,8.63617513033061E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,1.09591146466576E+017,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,heterogeneous,29,2,2,0.1,0.6,0.5,0.1,true,0.05,0.1,0.1,0.05,4.34257261248481E+018,45,0.162143283814392,0.00012676443902515,0.00011620264402471,1,3,-0.1,0,1
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,6.90547037085634E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,8.63617513033061E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,4.39889510625904E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,4.6926904669588E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,5.70257702789059E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,7.24071359189169E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,8.80361844505413E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,4.47792793694704E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,4.6926904669588E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,1.84114252416859E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,7.13900204836315E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,6.90547037085634E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,4.28636038694465E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,1.09591146466576E+017,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,7.04337208916658E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,8.63617513033061E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,5.70257702789059E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,8.80361844505413E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,1.84114252416859E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,4.47792793694704E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,7.12889348418325E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,4.34257261248481E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,7.04337208916658E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,4.34257261248481E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,4.28636038694465E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,4.6926904669588E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.1,0.4,0.6,0.3,true,0,0.1,0.3,0.05,7.12889348418325E+018,35,0.0505116740120643,3.402372864609E-05,1.613447491519E-05,1,3,0.2,0,0.3
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,4.39889510625904E+018,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,homogeneous,52,0,4,0.2,0.2,0.2,0.2,true,0.05,0.1,0,0,1.09591146466576E+017,30,0.147596696628588,4.89764954503E-06,2.91384996912E-06,1,2,0,0,0
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,7.13900204836315E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,7.24071359189169E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,4.6926904669588E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,8.63617513033061E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,6.90547037085634E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,7.13900204836315E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,5.70257702789059E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,6.90547037085634E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,4.34257261248481E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,4.39889510625904E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,7.24071359189169E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,4.47792793694704E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,4.39889510625904E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,1.09591146466576E+017,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,8.63617513033061E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,7.04337208916658E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,5.70257702789059E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,8.80361844505413E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,1.84114252416859E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,1.84114252416859E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,7.04337208916658E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,4.28636038694465E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,homogeneous,31,0,4,0.5,0.2,0,0.3,true,0.1,0.1,0.3,0.05,7.12889348418325E+018,15,0.078852185462601,4.945964716E-08,0.0000000493747527,1,3,-0.2,0,0.5
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,4.34257261248481E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,8.80361844505413E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,1.09591146466576E+017,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,7.12889348418325E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,4.28636038694465E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,51,3,3,0.2,0.2,0.6,0.2,true,0,0.3,0.2,0,4.47792793694704E+018,25,0.113634868429766,2.89983981853E-06,1.66672556439E-06,1,4,0.4,0,1
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,7.24071359189169E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,7.13900204836315E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,5.70257702789059E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,7.12889348418325E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,8.63617513033061E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,7.24071359189169E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,7.13900204836315E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,8.80361844505413E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,4.6926904669588E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,4.39889510625904E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,6.90547037085634E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,1.84114252416859E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,1.09591146466576E+017,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,7.04337208916658E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,4.34257261248481E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,4.28636038694465E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,8.63617513033061E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,4.6926904669588E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,6.90547037085634E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,7.13900204836315E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,6,0,6,0.2,0.6,0.6,0.2,true,0.2,0.2,0.1,0.05,4.47792793694704E+018,30,0.146441488001123,0.00028808306755878,0.00022662586651474,2,4,0,0,0.7
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,7.24071359189169E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,5.70257702789059E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,1.84114252416859E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,4.6926904669588E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,4.47792793694704E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,4.34257261248481E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,1.84114252416859E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,8.80361844505413E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,4.39889510625904E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,1.09591146466576E+017,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,7.04337208916658E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,4.28636038694465E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,heterogeneous,9,3,4,0.5,0.4,0.5,0.1,true,0,0.3,0.1,0.2,7.12889348418325E+018,15,0.101847813240127,5.2192908E-10,3.6222671E-10,1,4,0.1,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,8.63617513033061E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,7.12889348418325E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,8.80361844505413E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,6.90547037085634E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,4.39889510625904E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,7.24071359189169E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,4.34257261248481E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,4.28636038694465E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,7.04337208916658E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,5.70257702789059E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,1.09591146466576E+017,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,7.13900204836315E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,homogeneous,31,0,4,0.1,0.2,0.8,0.3,true,0.1,0,0.3,0.2,4.47792793694704E+018,70,0.101944949229731,0.00025297770625274,0.00012261101314216,1,3,0.6,0,0
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,4.34257261248481E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,1.84114252416859E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,5.70257702789059E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,6.90547037085634E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,1.09591146466576E+017,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,7.04337208916658E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,4.6926904669588E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,8.63617513033061E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,7.12889348418325E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,4.47792793694704E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,4.28636038694465E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,4.39889510625904E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,7.13900204836315E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,1.84114252416859E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,heterogeneous,40,2,2,0.1,0.2,0.6,0.1,true,0,0.1,0.3,0.2,8.80361844505413E+018,30,0.0431331466568497,4.819435098746E-05,3.288666013826E-05,2,3,0.4,0,0.3
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,7.24071359189169E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,4.39889510625904E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,5.70257702789059E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,8.80361844505413E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,6.90547037085634E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,4.6926904669588E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
consensus,homogeneous,48,0,6,0.2,0.4,0.8,0.3,true,0,0.2,0,0.05,4.34257261248481E+018,25,0.0783784150631427,1.061647107115E-05,8.00911776014E-06,1,3,0.4,0,0.5
