model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,seed,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,homogeneous,2,H12,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,40,0.00771504468878602,0.03131559650807839,0.00324717605041042,0.00294664724432789,2,3,0.0,0.0
consensus,heterogeneous,28,M26,cons_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,35,0.04088593575853047,0.21494095310011951,0.00008023406498332,0.00001848275619744,1,3,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00771504468878602,0.04163581743553094,0.00711001105555504,0.00629409101541083,3,3,0.0,0.0
consensus,homogeneous,2,H12,cons_dist_nospeak,true,false,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,40,0.00771504468878602,0.03131559650807839,0.00324717605041042,0.00294664724432789,2,3,0.0,0.0
clustering,heterogeneous,39,M5,clst_ndist_speak,false,true,8636175130330607600.0,0,0,0.005,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03097746746875476,0.04706306145789924,0.03097983448738083,0.0246301874234247,4,4,0.0,0.0
clustering,heterogeneous,16,M12,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.005,0.5,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05508578368144371,0.01827745261286138,0.01166959354753549,2,2,0.0,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.1,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.04078632236473427,0.01272323032025868,0.00883243454279272,4,4,0.4,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.005,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01953184736002402,0.01075549557352653,0.01092244195334484,2,2,0.4,0.0
clustering,heterogeneous,27,M25,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.0138563200606567,0.04892948226930709,0.01365645601320471,0.01306312381286434,3,3,0.0,0.0
consensus,homogeneous,2,H12,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,20,0.00771504468878602,0.04206758475812183,0.00667491319114811,0.00605429671533317,3,3,0.0,0.0
clustering,homogeneous,1,H11,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.1,0.0,0.0,0.005,0.005,0.0,0.0,15,0.01309938700274348,0.04058408947859008,0.01266640582187612,0.00878439426491934,4,4,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.1,0.5,0.0,0.0,0.005,0.005,0.0,0.0,25,0.00801496443234644,0.07224972433450101,0.00004338484178852,0.0000070539164486,1,3,0.0,0.0
clustering,heterogeneous,27,M25,clst_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.01,0.1,0.0,0.0,0.05,0.1,0.1,0.05,15,0.0138563200606567,0.04892948226930709,0.01365645601320471,0.01306312381286434,3,3,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,15,0.01079937132951816,0.01883846284697398,0.00971953525707504,0.00924870931892879,2,2,0.0,0.0
consensus,heterogeneous,21,M18,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,35,0.00977608125904969,0.09758634951783839,0.00004181042227671,0.00001310919035162,1,3,0.0,0.0
consensus,heterogeneous,24,M21,cons_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,50,0.00905649862825791,0.09085701491847661,0.00012769912676746,0.00012703038716059,1,3,0.0,0.0
bipolarization,homogeneous,7,H19,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.3,0.5,0.05,0.05,0.1,0.1,0.05,25,0.00801496443234644,0.07100339691335784,0.00005096277028315,0.00000889802637709,1,3,0.2,0.0
consensus,heterogeneous,39,M5,cons_dist_speak,true,true,4692690466958798800.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.03097746746875476,0.04952599412350473,0.027300465426195,0.02171846305677138,4,4,0.0,0.0
consensus,heterogeneous,33,M31,cons_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01530142956702642,0.00976983839935985,0.00913596397728346,2,2,0.0,0.0
clustering,heterogeneous,21,M18,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.1,0.4,0.0,0.0,0.05,0.1,0.1,0.05,30,0.00977608125904969,0.09885078447598557,0.00000496344373143,0.00000354008764374,1,3,0.0,0.0
bipolarization,homogeneous,10,H3,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.01,0.1,0.5,0.05,0.05,0.1,0.1,0.05,15,0.01398999086696009,0.07596119068102754,0.01368483402792169,0.00887626753963587,4,4,0.4,0.0
clustering,heterogeneous,19,M15,clst_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04013619223183697,0.02329933243589244,0.01471970754238629,5,5,0.0,0.0
consensus,heterogeneous,28,M26,cons_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,35,0.04088593575853047,0.21494095310011951,0.00008023406498332,0.00001848275619744,1,3,0.0,0.0
consensus,heterogeneous,26,M24,cons_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00943876457475996,0.07459740241903691,0.00016015497944203,0.00010102606748364,1,3,0.0,0.0
clustering,heterogeneous,24,M21,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.05,0.3,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00905649862825791,0.0836112599623688,0.00005365223193664,0.00004227211732005,1,3,0.0,0.0
clustering,homogeneous,1,H11,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.1,0.1,0.0,0.0,0.005,0.005,0.0,0.0,15,0.01309938700274348,0.04058408947859008,0.01266640582187612,0.00878439426491934,4,4,0.0,0.0
clustering,homogeneous,1,H11,clst_dist_speak,true,true,7139002048363152400.0,0,0,0.1,0.1,0.0,0.0,0.005,0.005,0.0,0.0,15,0.01309938700274348,0.03849571560862132,0.01280052335873074,0.00777471178744571,4,4,0.0,0.0
consensus,heterogeneous,26,M24,cons_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00943876457475996,0.07459740241903691,0.00016015497944203,0.00010102606748364,1,3,0.0,0.0
clustering,heterogeneous,21,M18,clst_dist_speak,true,true,4692690466958798800.0,0,0,0.02,0.3,0.0,0.0,0.01,0.0,0.0,0.0,15,0.00977608125904969,0.03347543132569088,0.00901542167856897,0.00663332658631607,3,3,0.0,0.0
consensus,heterogeneous,21,M18,cons_dist_nospeak,true,false,6905470370856337400.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,35,0.00977608125904969,0.09758634951783839,0.00004181042227671,0.00001310919035162,1,3,0.0,0.0
consensus,heterogeneous,16,M12,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.0,20,0.01905125747492284,0.04745715802393356,0.0159702868124796,0.01069642778629398,2,2,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02112306638052312,0.00202007797701733,0.00159944316557195,2,3,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_speak,false,true,8636175130330607600.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00771504468878602,0.04150081372634937,0.00709931754685998,0.00627995945680022,3,3,0.0,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.04078632236473427,0.01272323032025868,0.00883243454279272,4,4,0.4,0.0
no_change,homogeneous,11,H4,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05468749999999992,0.00232084297839506,0.00125862101813747,2,2,0.0,0.0
consensus,heterogeneous,24,M21,cons_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,50,0.00905649862825791,0.09085701491847661,0.00012769912676746,0.00012703038716059,1,3,0.0,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.02,0.2,0.0,0.0,0.01,0.005,0.0,0.0,40,0.00399529565091067,0.04273610062836097,0.00118094127189148,0.00107914004223532,2,3,0.0,0.0
clustering,heterogeneous,24,M21,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.05,0.3,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00905649862825791,0.0836112599623688,0.00005365223193664,0.00004227211732005,1,3,0.0,0.0
consensus,homogeneous,6,H18,cons_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.005,0.0,0.0,0.0,15,0.00975649903013544,0.07229539278320689,0.00886584282121353,0.00719557464395618,2,2,0.0,0.0
bipolarization,homogeneous,7,H19,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.1,0.3,0.5,0.05,0.05,0.1,0.1,0.05,25,0.00801496443234644,0.07100339691335784,0.00005096277028315,0.00000889802637709,1,3,0.2,0.0
no_change,homogeneous,11,H4,no_change_exp,false,false,8636175130330607600.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05468749999999992,0.00232084297839506,0.00125862101813747,2,2,0.0,0.0
clustering,heterogeneous,42,M8,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01257559672531565,0.04396113014162634,0.01157580781519403,0.00852979569469259,4,4,0.0,0.0
consensus,heterogeneous,21,M18,cons_dist_nospeak,true,false,4692690466958798800.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,35,0.00977608125904969,0.09758634951783839,0.00004181042227671,0.00001310919035162,1,3,0.0,0.0
clustering,heterogeneous,19,M15,clst_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04231811902075786,0.02341933685801912,0.01485817053794103,5,5,0.0,0.0
clustering,heterogeneous,42,M8,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01257559672531565,0.04385397450658594,0.01159809634023188,0.00854567103901248,4,4,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,15,0.01079937132951816,0.01852363131709593,0.00979084141968001,0.00930447221441733,2,2,0.0,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.02,0.2,0.0,0.0,0.01,0.005,0.0,0.0,40,0.00399529565091067,0.04273610062836097,0.00118094127189148,0.00107914004223532,2,3,0.0,0.0
clustering,homogeneous,13,H7,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.02,0.2,0.0,0.0,0.01,0.005,0.0,0.0,15,0.00399529565091067,0.04688378621607361,0.00366948465101068,0.00266927525972432,3,3,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_speak,true,true,8636175130330607600.0,0,0,0.005,0.3,0.0,0.0,0.02,0.0,0.0,0.0,15,0.00801496443234644,0.0461416760319306,0.00664114827580195,0.00395582797050419,3,3,0.0,0.0
clustering,heterogeneous,15,M10,clst_dist_speak,true,true,4692690466958798800.0,0,0,0.005,0.3,0.0,0.0,0.02,0.01,0.0,0.0,20,0.01932656035665295,0.05126940915953236,0.01634305135615206,0.01101049937515808,3,3,0.0,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.005,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01953184736002402,0.01075549557352653,0.01092244195334484,2,2,0.4,0.0
no_change,heterogeneous,33,M31,no_change_exp,false,false,8636175130330607600.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01967592592592575,0.01079937132951816,0.01061704728938041,2,2,0.0,0.0
consensus,homogeneous,6,H18,cons_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.0,0.0,0.0,0.005,0.0,0.0,0.0,15,0.00975649903013544,0.07233182189236116,0.0088707822583714,0.00720546222043943,2,2,0.0,0.0
consensus,heterogeneous,28,M26,cons_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,35,0.04088593575853047,0.21494095310011951,0.00008023406498332,0.00001848275619744,1,3,0.0,0.0
consensus,heterogeneous,16,M12,cons_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,50,0.01905125747492284,0.03140944915178702,0.00698223053296789,0.00451959465922034,2,2,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02112306638052312,0.00202007797701733,0.00159944316557195,2,3,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.005,0.3,0.0,0.0,0.02,0.0,0.0,0.0,55,0.00801496443234644,0.07059848960230583,0.00082885576483907,0.00053269727551214,2,3,0.0,0.0
bipolarization,homogeneous,10,H3,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.01,0.1,0.5,0.05,0.05,0.1,0.1,0.05,15,0.01398999086696009,0.07596119068102754,0.01368483402792169,0.00887626753963587,4,4,0.4,0.0
consensus,heterogeneous,21,M18,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,35,0.00977608125904969,0.09758634951783839,0.00004181042227671,0.00001310919035162,1,3,0.0,0.0
consensus,homogeneous,6,H18,cons_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.0,0.0,0.0,0.005,0.0,0.0,0.0,15,0.00975649903013544,0.07223433271617091,0.00889599028768752,0.00721447186711058,2,2,0.0,0.0
no_change,heterogeneous,33,M31,no_change_exp,false,false,6905470370856337400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01967592592592575,0.01079937132951816,0.01061704728938041,2,2,0.0,0.0
no_change,heterogeneous,16,M12,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05873842592592589,0.01905125747492284,0.01231654288837448,2,2,0.0,0.0
no_change,homogeneous,3,H14,no_change_exp,false,false,7240713591891685400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00370154361175412,0.0465856481481481,0.00370154361175412,0.00276465721926917,2,2,0.0,0.0
consensus,heterogeneous,16,M12,cons_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05151282628144452,0.01752668652310575,0.01104874571605648,2,2,0.0,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.005,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01953184736002402,0.01075549557352653,0.01092244195334484,2,2,0.4,0.0
bipolarization,homogeneous,10,H3,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.1,0.3,0.4,0.05,0.05,0.1,0.1,0.05,30,0.01398999086696009,0.10249523881155294,0.00000727932868035,0.00000458404032715,1,4,0.10000000000000003,0.0
consensus,heterogeneous,21,M18,cons_dist_nospeak,true,false,7139002048363152400.0,0,0,0.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,35,0.00977608125904969,0.09758634951783839,0.00004181042227671,0.00001310919035162,1,3,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02112306638052312,0.00202007797701733,0.00159944316557195,2,3,0.0,0.0
consensus,heterogeneous,24,M21,cons_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,35,0.00905649862825791,0.08210760195362225,0.00458615470801286,0.00352736032423822,3,3,0.0,0.0
consensus,heterogeneous,26,M24,cons_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00943876457475996,0.07459740241903691,0.00016015497944203,0.00010102606748364,1,3,0.0,0.0
consensus,heterogeneous,33,M31,cons_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01530142956702642,0.00976983839935985,0.00913596397728346,2,2,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,60,0.01079937132951816,0.05112458555376964,0.00193406929774008,0.00136037745854546,2,2,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,60,0.01079937132951816,0.05112458555376964,0.00193406929774008,0.00136037745854546,2,2,0.0,0.0
clustering,heterogeneous,19,M15,clst_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04033119790162566,0.02353859920941945,0.014910080554173,5,5,0.0,0.0
clustering,homogeneous,2,H12,clst_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02112306638052312,0.00202007797701733,0.00159944316557195,2,3,0.0,0.0
consensus,heterogeneous,24,M21,cons_dist_nospeak,true,false,7240713591891685400.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,50,0.00905649862825791,0.09085701491847661,0.00012769912676746,0.00012703038716059,1,3,0.0,0.0
bipolarization,homogeneous,10,H3,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.01,0.1,0.5,0.05,0.05,0.1,0.1,0.05,15,0.01398999086696009,0.07596119068102754,0.01368483402792169,0.00887626753963587,4,4,0.4,0.0
consensus,heterogeneous,16,M12,cons_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01905125747492284,0.05160063969856897,0.01753315117316925,0.01107056174748556,2,2,0.0,0.0
consensus,homogeneous,6,H18,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.005,0.0,0.0,0.0,15,0.00975649903013544,0.07235969993027684,0.00890047914470285,0.00723393488737816,2,2,0.0,0.0
no_change,homogeneous,12,H5,no_change_exp,false,false,4692690466958798800.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00413376628943758,0.04444444444444458,0.00413376628943758,0.00299881044238682,3,3,0.0,0.0
consensus,heterogeneous,23,M20,cons_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.02,0.0,0.0,0.0,0.05,0.1,0.1,0.05,60,0.01619926630551272,0.12012413250051675,0.00144313060058862,0.00096211929657475,2,3,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,15,0.01079937132951816,0.01761180076141766,0.00983134777198352,0.00946243075629142,2,2,0.0,0.0
clustering,homogeneous,1,H11,clst_dist_speak,true,true,7240713591891685400.0,0,0,0.1,0.1,0.0,0.0,0.005,0.005,0.0,0.0,20,0.01309938700274348,0.0387425389075173,0.01287271677405901,0.0078536369800985,4,4,0.0,0.0
clustering,heterogeneous,24,M21,clst_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.05,0.3,0.0,0.0,0.05,0.1,0.1,0.05,40,0.00905649862825791,0.0836112599623688,0.00005365223193664,0.00004227211732005,1,3,0.0,0.0
bipolarization,heterogeneous,33,M31,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.005,0.1,0.5,0.1,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01953184736002402,0.01075549557352653,0.01092244195334484,2,2,0.4,0.0
clustering,heterogeneous,19,M15,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.4,0.0,0.0,0.05,0.1,0.1,0.05,15,0.02458731638660266,0.04235151839356174,0.02314281394505344,0.0147188030569664,5,5,0.0,0.0
clustering,heterogeneous,24,M21,clst_ndist_speak,false,true,7139002048363152400.0,0,0,0.05,0.3,0.0,0.0,0.05,0.1,0.1,0.05,25,0.00905649862825791,0.08078483574193726,0.00478139131434378,0.00344316646390045,3,3,0.0,0.0
consensus,heterogeneous,24,M21,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.0,0.0,0.0,0.005,0.0,0.0,0.0,50,0.00905649862825791,0.09085701491847661,0.00012769912676746,0.00012703038716059,1,3,0.0,0.0
consensus,homogeneous,2,H12,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,40,0.00771504468878602,0.03131559650807839,0.00324717605041042,0.00294664724432789,2,3,0.0,0.0
no_change,heterogeneous,26,M24,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.00943876457475996,0.05787037037037042,0.00943876457475996,0.0058799154092364,3,3,0.0,0.0
clustering,homogeneous,13,H7,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.2,0.0,0.0,0.01,0.005,0.0,0.0,40,0.00399529565091067,0.04273610062836097,0.00118094127189148,0.00107914004223532,2,3,0.0,0.0
consensus,heterogeneous,33,M31,cons_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01530142956702642,0.00976983839935985,0.00913596397728346,2,2,0.0,0.0
clustering,homogeneous,7,H19,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.005,0.3,0.0,0.0,0.02,0.0,0.0,0.0,55,0.00801496443234644,0.07059848960230583,0.00082885576483907,0.00053269727551214,2,3,0.0,0.0
clustering,heterogeneous,33,M31,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.4,0.0,0.0,0.02,0.01,0.0,0.0,60,0.01079937132951816,0.05112458555376964,0.00193406929774008,0.00136037745854546,2,2,0.0,0.0
consensus,heterogeneous,19,M15,cons_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,25,0.02458731638660266,0.04680013710886016,0.0194593323267708,0.01242030051156902,5,5,0.0,0.0
consensus,heterogeneous,28,M26,cons_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.1,0.0,0.0,0.0,0.05,0.1,0.1,0.05,35,0.04088593575853047,0.21494095310011951,0.00008023406498332,0.00001848275619744,1,3,0.0,0.0
consensus,heterogeneous,33,M31,cons_ndist_speak,false,true,7139002048363152400.0,0,0,0.005,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.01079937132951816,0.01802622228259905,0.01035559578714137,0.01005084510906296,2,2,0.0,0.0
no_change,heterogeneous,42,M8,no_change_exp,false,false,7139002048363152400.0,0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01257559672531565,0.04464285714285715,0.01257559672531565,0.00949785242457752,4,4,0.0,0.0
