model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,experiment_id
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5062250957649543,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.11849361428347299,0.17057694761680597,0.13266379312393406,0.17289176243162102,0.32710823756837903,0.38266379312393406,0.21599712645726743,0.33196404882802133,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4183706749199619100.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5058815442567255,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.09152969240487385,0.11236302573820717,0.04967401129882953,0.00588154425672549,0.16078512240994114,0.27189623352105274,0.27189623352105274,0.305668253803955,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4183706749199619100.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5397696243293412,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.08986000530028826,0.12689704233732546,0.3491192645595472,0.46023037567065883,0.03976962432934117,0.3491192645595472,0.09532517988489614,0.3633239207755903,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4125485335883046900.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5422575354144891,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.13366839051143709,0.15102950162254758,0.26329802014106596,0.4160757979188443,0.16725753541448907,0.1799646868077327,0.15336864652560073,0.2625752735455969,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4125485335883046900.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5322824878987809,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.1445510064172995,0.1966343397506325,0.10660640099010754,0.19894915456544754,0.3010508454345525,0.35660640099010754,0.1899397343234409,0.2315785952626485,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4125485335883046900.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5387666930899707,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.12441484123811908,0.1452481745714524,0.01678886246558431,0.03876669308997072,0.1278999735766959,0.23901108468780752,0.23901108468780752,0.3763397070221504,0.01,0.06,0.01,0.3,0.0,0.0,0.0,4125485335883046900.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5273772149249641,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.10225241470466528,0.13928945174170249,0.36151167396392425,0.47262278507503586,0.02737721492496414,0.36151167396392425,0.08293277048051911,0.32064891342825863,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7660283705627203600.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5310105385833004,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.14491538734262577,0.16227649845373626,0.27454501697225464,0.427322794750033,0.15601053858330038,0.19121168363892138,0.14212164969441204,0.26009565461216816,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7660283705627203600.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5223181186616682,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.13458663718018687,0.18666997051351986,0.11657077022722018,0.1889847853283349,0.31101521467166515,0.3665707702272202,0.19990410356055355,0.23929195874404785,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7660283705627203600.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5244972852887221,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.11014543343687044,0.13097876677020376,0.03105827026683294,0.02449728528872208,0.14216938137794455,0.25328049248905615,0.25328049248905615,0.2794367290319224,0.01,0.06,0.01,0.3,0.0,0.0,0.0,7660283705627203600.0,25,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5881952145170296,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.04143441511259982,0.07847145214963702,0.3006936743718588,0.4118047854829704,0.08819521451702961,0.3006936743718588,0.14375077007258458,0.20465598761017734,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4452934300795454500.0,15,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.6675081714531317,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.00841775447279447,0.02577886558390496,0.13804738410242334,0.2908251618802017,0.2925081714531317,0.05471405076909008,0.27861928256424334,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4452934300795454500.0,15,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.40152454891888967,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.01379306743740832,0.0658764007707413,0.23736433996999873,0.06819121558555635,0.4318087844144437,0.4873643399699987,0.3206976733033321,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4452934300795454500.0,15,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.592888217211558,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.1785363653597064,0.19936969869303972,0.03733266165600302,0.09288821721155804,0.07377844945510859,0.1848895605662202,0.1848895605662202,0.567893252279097,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4452934300795454500.0,15,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.6075063246333994,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.02212330499623005,0.05916034203326725,0.281382564255489,0.3924936753666006,0.10750632463339937,0.281382564255489,0.16306188018895434,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,9062200267068764200.0,50,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5173543333854643,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.15857159254046183,0.17593270365157232,0.2882012221700907,0.44097899994786904,0.14235433338546433,0.20486788883675744,0.128465444496576,0.5660041407675137,0.01,0.06,0.01,0.1,0.0,0.0,0.0,9062200267068764200.0,50,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5146606557354164,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12692917425393507,0.17901250758726805,0.12422823315347198,0.1813273224020831,0.31867267759791695,0.374228233153472,0.20756156648680535,0.09601091511766732,0.01,0.06,0.01,0.1,0.0,0.0,0.0,9062200267068764200.0,50,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.4407906939196338,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.02643884206778219,0.0472721754011155,0.1147648616359212,0.05920930608036618,0.2258759727470328,0.3369870838581444,0.3369870838581444,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,9062200267068764200.0,50,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.6006286091300427,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.02900102049958675,0.06603805753662395,0.2882602797588457,0.3993713908699573,0.10062860913004268,0.2882602797588457,0.15618416468559765,0.07417067330522925,0.01,0.06,0.01,0.1,0.0,0.0,0.0,7364011645834940400.0,55,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.6543016989445464,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.02162422698137978,0.03898533809249027,0.15125385661100865,0.304031634388787,0.2793016989445464,0.0679205232776754,0.26541281005565803,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,7364011645834940400.0,55,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5911157348235219,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.20338425334204052,0.2554675866753735,0.04777315406536653,0.25778240149018855,0.2422175985098115,0.29777315406536653,0.1311064873986999,0.10935365933208259,0.01,0.06,0.01,0.1,0.0,0.0,0.0,7364011645834940400.0,55,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.6024517305877902,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.18809987873593859,0.2089332120692719,0.0468961750322352,0.10245173058779022,0.0642149360788764,0.175326047189988,0.175326047189988,0.16590717570989807,0.01,0.06,0.01,0.1,0.0,0.0,0.0,7364011645834940400.0,55,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5408224181315526,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.0888072114980768,0.125844248535114,0.34806647075733577,0.45917758186844737,0.04082241813155263,0.34806647075733577,0.0963779736871076,0.03377832130949394,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6214473739169862700.0,105,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5319562489559936,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.14396967696993257,0.16133078808104306,0.27359930659956144,0.4263770843773398,0.15695624895599358,0.19026597326622818,0.14306736006710524,0.05040665270127886,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6214473739169862700.0,105,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5158842024649889,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.12815272098350755,0.18023605431684053,0.1230046864238995,0.18255086913165558,0.3174491308683445,0.3730046864238995,0.20633801975723287,0.16556945803200426,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6214473739169862700.0,105,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.460351811202857,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.04599995935100537,0.06683329268433869,0.09520374435269802,0.03964818879714299,0.20631485546380962,0.3174259665749212,0.3174259665749212,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6214473739169862700.0,105,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5606099459238694,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.06901968370576006,0.10605672074279726,0.328278942965019,0.43939005407613063,0.06060994592386937,0.328278942965019,0.11616550147942434,0.20066270575148287,0.01,0.06,0.01,0.1,0.0,0.0,0.0,2863823821892766700.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5680166242557247,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.10790930167020141,0.1252704127813119,0.23753893129983028,0.3903167090776086,0.19301662425572474,0.15420559796649702,0.1791277353668364,0.15102670102107935,0.01,0.06,0.01,0.1,0.0,0.0,0.0,2863823821892766700.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5576798449129011,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.16994836343141978,0.22203169676475276,0.08120904397598727,0.2243465115795678,0.27565348842043225,0.33120904397598727,0.16454237730932064,0.3158942776047611,0.01,0.06,0.01,0.1,0.0,0.0,0.0,2863823821892766700.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5490984477707684,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.1347465959189168,0.15557992925225012,0.00645710778478659,0.04909844777076844,0.11756821889589819,0.2286793300070098,0.2286793300070098,0.17314392786854313,0.01,0.06,0.01,0.1,0.0,0.0,0.0,2863823821892766700.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.4968099879556427,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.13281964167398674,0.16985667871102395,0.3920789009332457,0.5031900120443573,0.00319001204435732,0.3920789009332457,0.05236554351119765,0.23744807809467616,0.01,0.06,0.01,0.1,0.0,0.0,0.0,8414295221070808100.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.6511073869103318,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.02481853901559439,0.04217965012670488,0.15444816864522326,0.3072259464230016,0.27610738691033176,0.07111483531189,0.2622184980214434,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,8414295221070808100.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.4104958143844482,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.02276433290296687,0.07484766623629985,0.22839307450444019,0.0771624810511149,0.42283751894888516,0.4783930745044402,0.31172640783777356,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,8414295221070808100.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.4883692598586519,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.07401740800680029,0.0948507413401336,0.0671862956969031,0.01163074014134807,0.1782974068080147,0.2894085179191263,0.2894085179191263,0.0695912361685437,0.01,0.06,0.01,0.1,0.0,0.0,0.0,8414295221070808100.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.6198842081594806,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.00974542147014879,0.04678245850718599,0.26900468072940775,0.38011579184051936,0.11988420815948064,0.26900468072940775,0.1754397637150356,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4592019165568945200.0,45,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5977721228489129,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.07815380307701325,0.09551491418812375,0.20778343270664212,0.36056121048442047,0.2227721228489129,0.12445009937330886,0.20888323396002456,0.08513585855146558,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4592019165568945200.0,45,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5675161489825189,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.17978466750103755,0.23186800083437054,0.0713727399063695,0.23418281564918558,0.2658171843508145,0.3213727399063695,0.15470607323970287,0.1004376940553048,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4592019165568945200.0,45,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.585936190137847,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.1715843382859954,0.1924176716193287,0.03038063458229201,0.08593619013784703,0.0807304765288196,0.1918415876399312,0.1918415876399312,0.1925841979843646,0.01,0.06,0.01,0.1,0.0,0.0,0.0,4592019165568945200.0,45,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5422873542840605,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.08734227534556893,0.12437931238260613,0.3466015346048279,0.4577126457159395,0.0422873542840605,0.3466015346048279,0.09784290983961547,0.21184195228705507,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6667939485611938800.0,60,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5543082340469133,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.12161769187901283,0.13897880299012333,0.2512473215086417,0.40402509928642005,0.17930823404691332,0.16791398817530845,0.16541934515802498,0.07432120440384628,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6667939485611938800.0,60,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5334391552580697,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.1457076737765884,0.19779100710992137,0.10544973363081867,0.20010582192473642,0.29989417807526364,0.35544973363081867,0.18878306696415204,0.09502818098996707,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6667939485611938800.0,60,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.5418270171370928,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.12747516528524117,0.14830849861857448,0.01372853841846222,0.0418270171370928,0.12483964952957383,0.23595076064068543,0.23595076064068543,0.1856191947479474,0.01,0.06,0.01,0.1,0.0,0.0,0.0,6667939485611938800.0,60,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.5553932553227728,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.07423637430685659,0.11127341134389379,0.33349563356611556,0.44460674467722716,0.05539325532277284,0.33349563356611556,0.11094881087832781,0.0878943557817671,0.01,0.06,0.01,0.1,0.0,0.0,0.0,1264176481239826430.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5578291840231504,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.11809674190277575,0.13545785301388624,0.24772637153240462,0.40050414931018297,0.1828291840231504,0.16439303819907136,0.16894029513426206,0.10748298037832683,0.01,0.06,0.01,0.1,0.0,0.0,0.0,1264176481239826430.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.5432642882853236,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.15553280680384224,0.20761614013717522,0.09562460060356481,0.20993095495199027,0.2900690450480098,0.3456246006035648,0.17895793393689818,0.3828466464411524,0.01,0.06,0.01,0.1,0.0,0.0,0.0,1264176481239826430.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.43062076501345237,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.01626891316160073,0.03710224649493404,0.12493479054210266,0.06937923498654763,0.23604590165321426,0.34715701276432587,0.34715701276432587,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,1264176481239826430.0,30,true,cons_dist_speak
consensus,heterogeneous,15,M20,97,1,2,2,0.8888888888888884,1.0,0.6666666666666666,0.7777777777777782,0.6111111111111116,0.6296296296296294,0.01619926630551272,0.543439749609655,0.8888888888888884,1.0,0.5,0.8888888888888884,0.44444444444444503,0.6666666666666666,0.7444444444444444,-0.08618988001997441,0.12322691705701161,0.3454491392792334,0.456560250390345,0.04343974960965502,0.3454491392792334,0.09899530516520999,0.10799378240329449,0.01,0.06,0.01,0.1,0.0,0.0,0.0,3336479828954060800.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,98,1,2,2,0.7777777777777782,1.0,0.5,0.7222222222222218,0.38888888888888834,0.6759259259259262,0.01619926630551272,0.5358228903262915,0.805555555555555,0.9583333333333334,0.375,0.7222222222222218,0.38888888888888834,0.6932870370370366,0.6499999999999997,-0.14010303559963466,0.15746414671074516,0.26973266522926354,0.4225104430070419,0.1608228903262915,0.18639933189593028,0.14693400143740315,0.18849786517886868,0.01,0.06,0.01,0.1,0.0,0.0,0.0,3336479828954060800.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,99,0,2,2,0.7222222222222218,0.375,0.7083333333333334,0.944444444444445,0.6666666666666666,0.38773148148148134,0.01619926630551272,0.535876280096279,0.6388888888888884,0.3333333333333333,0.8333333333333334,0.8888888888888884,0.7222222222222218,0.33564814814814836,0.683333333333333,0.14814479861479762,0.2002281319481306,0.10301260879260943,0.20254294676294565,0.2974570532370544,0.35301260879260943,0.1863459421259428,0.45982386272907383,0.01,0.06,0.01,0.1,0.0,0.0,0.0,3336479828954060800.0,35,true,cons_dist_speak
consensus,heterogeneous,15,M20,100,0,2,2,0.5,0.4166666666666667,0.6666666666666666,0.7777777777777782,0.44444444444444503,0.41435185185185164,0.01619926630551272,0.43305730705567463,0.555555555555555,0.5,0.6666666666666666,0.7777777777777782,0.7777777777777782,0.3935185185185183,0.6555555555555556,0.018705455203823,0.03953878853715631,0.12249824849988039,0.06694269294432537,0.233609359610992,0.3447204707221036,0.3447204707221036,0.01,0.01,0.06,0.01,0.1,0.0,0.0,0.0,3336479828954060800.0,35,true,cons_dist_speak
